一分钱纸币,万人血书死神来了5
小梦的绝对领域,我觉得说的挺对的啊，女尊男卑这设定确实就像套了件外套而已，内里还是传统古偶沙雕剧。女主点守宫砂恰恰证明了这个，女主不是处估计很多人受不了吧。所以特意用这个表明女主是处。明明编剧给三公主的设定就是不学无术又放荡的恶毒女配，结果女主穿过去之后，她又成处女了，后面也没有解释她为什么整天去妓院还是处，反正现在剧情需要她是她就是了。就感觉这剧本不是她一个人写的一样，很多人物的身份，剧情，她这个编剧都不知道。故事发展需要她知道的她就能知道，不需要她知道的她就啥都不懂。其他配角就不说了，二公主这个女主角的真实身份，编剧女主怎么感觉她不知道啊
小镇的镇上吃面,我看了几集 磕不动男主颜 还有一几个不讨喜的配角[笑哭]
NatalieAnicy,哈哈哈哈  我昨天看到一本这种类型的小说。直男表示看得上头
付拉迪沃斯托克,浴血黑帮什么时候更
现世蛊王,只看过转生恶役不是你的错，但是在这里ky就是你的问题。还日漫渗透中国网剧了吗？我倒要还要问问中国网文渗透日漫了吗？
波仔冲冲冲,"‭‭ 
‭‭‭ 
‭‭‭‭‭ 
‭‭‭ 
‭‭‭"
挖个大坑给你跳,为什么一说这部剧就要被说恰饭啊[微笑]这个剧真的很搞笑啊！我觉得这种剧真的就是老乙女文了[微笑]很搞笑啊！甜宠剧就不能解说了么[微笑]我四处安利，太上头了[微笑]非常下饭[OK][OK][OK]
冰b女巫,惹
CCbiubiubi,人设让我想起了  黑 兽[妙啊]
现世蛊王,我终于知道低龄化的具体表现是什么了。
影山優佳,说抄袭的笑死我了，晋江穿越女配的GL文我从17年就开始看了，更别说BG的了，转生恶役活了就觉得这剧抄袭，只不过是咱们一直没拍这种剧而已。[疼]
妖鹿媛女,这剧是真的上头，一口气十集
R君今天不画,我印象最深的就是“多吃洋葱能生女儿，你就不用受你的恶公公的气了”好好笑啊
笑看风起雲涌,国产腐女意淫
我是谁呀啊哈呀,正在看！
我是谁呀啊哈呀,看了！
W_Christmas,那么问题来了，什么时候更死神来了5呢？[抠鼻]
KC呜喵,看了半集~停下来就没继续看了~
半夏_白加黑,这剧看着确实很上头[笑哭]背景设定挺有意思，虽然是小说常见的套路，但是放到荧屏上倒是新鲜[喜极而泣]，演员演技在线、剧情吸引人，让人想追下去。男主自我攻略，女主撩人而不自知，太可乐，希望不要烂尾[微笑]
血池哀歌,日式恶役转生渗透中国网剧了吗
姜程子丶,啊啊啊啊啊啊我请求片片解说的，片片还回我了，一键三连安排上
不吃腐竹当腐竹,看了第一集，喝毒酒那里笑死我了。搞笑还是很足的，设定还挺新颖，也不尴尬。就是女主原音，男主配音，有点分割的感觉。剧荒可以打发看看
音十的自信,拳法警告
陌下柳新,哈哈哈哈哈啊哈哈哈哈哈哈哈哈哈哈哈哈这剧真的逗哈哈哈哈哈哈哈哈哈哈笑死了卧槽哈哈哈哈
躁动的鲁鲁,看到九分钟，下意识以为恰饭了
半仙本仙彡,这个剧就当个下饭沙雕剧去看就好，千万不能较真，我看的时候男主和男二的感情转变突兀的让我满脸黑人问号，但是搞笑是真搞笑
四九城老二哈,又是“逆后宫”可以的话我想看“正后宫”，现在电视上能播的“正后宫”应该只有《鹿鼎记》吧？[抠鼻][抠鼻][抠鼻]
一个一直一,上一次这么傻吊的剧还是太子妃啊，如今这部剧，一看开头我就知道了，求生欲极强。[OK]但是男主怎么看都觉得不够棒啊，太子妃角色就都很好。可能是设定太傻了，后面剧情也落俗套了，接受不来啊。但是女主红衣服真好看。当然，太子妃更好看，四美妃好听。
竹鼠免疫中暑蛋白,"编剧编了一个编剧穿越进编剧编的剧里的剧？
禁 止 套 娃[doge]"
81510655522_bili,片片，除了电影评价敢看，不敢看你的电视剧，老挖坑，不能老为了那个流量多就弄哪个啊，坑填上吧，看你那么久了
l温l,哇！
正是吾王,想看更多作为女配的戏码
一键三连领取好运,好矛盾啊，前面还说自己死了就能回去，后面又说死了回不去
闪亮的小笼包,"片片这次真没认真看，我为小甜剧不服。说实话这部剧是沙雕甜宠剧里面逻辑自恰做的很好的了。

男一是自我攻略(误会了很多女主为了保命抱大腿的操作)，男二是因为女主跟他认真道歉了性格有改变，男三是跟大郡主的。目前没看出来哪里感情处理有问题。

女配一个是因为母亲偏心，一个是因为自己打不过而恨，但是这两也没有做过分的事。 大郡主目测是因为女主以前害她摔断腿且从来不关心，但是现在也被女主道歉打动了。  Yysy，这里面人设还真挺可爱的，没有特别坏的那种"
白居易安,这部剧怎么说呢，就是个下饭剧，女主人设崩的那么厉害都没人发现，女主如有神助，一闯祸必有反转，男主明明入赘势力还是那么大，也没人监视他，男配立场太不坚定了吧，就因为女主道了歉就瞬间改观。但是剧情紧凑，十集女主女配反目，男主自我攻略，挺可乐的（非黑非杠，别骂我，我骂不过你）
轻轻一丶,为啥有种在看真人国产版flag女配的感觉
灵昊,道理我都懂，就是女子的守宫砂应该对应男子的守···守啥玩意咩？
清纯大大大大,[doge]爱情戏有点尴尬 好看是蛮好看的
现世蛊王,"为什么不希望在这里刷转生恶役，是因为这个是很不礼貌的行为，没有人希望自己的作品被说像谁，即使是一本很套路的作品，这种类型很早就有了，比转生恶役要早很多，真要说像也该是像那些女频套路文的框架而不是转生恶役的框架。这是十分不礼貌的行为，说难听点就是ky。
没看过这种套路文不是你的问题，但是刷像不像就是你的问题。刷两个作品像本身就有抄袭的意味在里面。
我最近看见这种盲目反抄袭就已经很头大了，即使你没有说抄袭两个字，当你说出这个作品像具体某个作品而不是某些套路的时候，本身就逃不开借鉴，抄袭的潜意识了。
而且即使这不是一个大众向的套路，也不应该刷无关作品不是吗？"
清水似漂流,初中看过一本超级好看的穿越女尊小说《十年华衣》 不是小白文 文笔设定很好 人物性格鲜明 女主男主算是强强 最心疼男二小九
zhuzn-,两小时，还知乎
独自yy中,这不是《转生成为了只有乙女游戏破灭Flag的邪恶大小姐》的剧情么？[笑哭]
鲸落xy,女权追求的是平权，而不是特权[思考]
小片片说大片,这期不是恰饭，你们嫂子在看，我就陪着看了几集，确实看的不够仔细，后面有说错的地方，大家多包涵，这剧确实还挺有趣的，喜欢的建议直接去看原剧
现役神仙教母,看完解说＝追完了，不错子
宁宁seven,这剧真是有点儿意思[笑哭][笑哭]
GRI龙拖李,火速去看
野生女神经,我昨天熬夜看到三点 终于把十集看完了[doge]越往后看确实有点看破套路的感觉，我还挺喜欢原主陈芊芊的（一袭红衣那个 美美美）
月老用我红线织秋裤,这边up有几个点都没讲清，芊芊对吃的那段，其实不算对诗，主要是押韵脚。对头林七非要和女主打赌，女主为了维持原来剧本中的人设：不学无术，才这么对的。
不说不说我就不说,这部剧真的好看且上头，强推啊！！！！
月过三秋,好笑就行 跟着设定走 别想那么多
MerlinCyr,两座城相互存在就不存在两个相反的制度，生物都会趋吉避凶
肉汤泡花卷儿,"虽然我胖，我也怕疼啊！
【呐喊】我就是个胖废物！"
小心吸你阳气,好喜欢绿茶diao  现实中要真存在绿茶diao就好了  不对现实中的绿茶diao不就是中央空调吗[热词系列_你细品]
kins聿白,我觉得解说的挺好，这剧确实优缺点都很明显，接受了设定会很喜欢，不过更逻辑一点就更喜欢了，毕竟我老晋江了，套路都看惯了。
女侠横剑落,给你钱你不要，现在被非法取缔了吧[笑哭]
让我滚去准备考研,片片还是少说集数多的电视剧，多说电影吧，毕竟电视剧集数太多或者没看全容易说错[doge]
所谓的宝贵,刚刚结婚就解说这种剧情[OK]可见片片家里地位
刘沐子lmz,讲错了好多啊...片片看别的片能讲出那么多厉害的分析和鉴赏为什么这样的没什么太多转弯的小甜剧却出了那么多错呢，还是没认真看吧
神-舞,我觉得对于沙雕番和沙雕剧片片的影评是最中肯的，看沙雕番就是图一乐打发时间，有些up作漫评影评就是b站婆罗门，直接就开始骂看沙雕剧的观众智商有问题。
筱筱筱筱筱鸽梓,这剧贼上头[doge]
MG莉莉,女主第一集红衣造型，真的！美惨了！
彰珈呓,哈哈哈哈哈哈这个剧真的好搞笑
对沵永生不忘,看过一部小说炮灰之逆袭女配，那个炮灰是真的炮灰没有女主光环
门牙待更新,其实这剧小优点有很多，就是主线比较套路，看到女主为了让姐姐复健去比武那一段还给我看哭了，前十集唯一哭点就是这一段了
不中次奖不改名字,那一刻，我朋友说他瞬间明白女生看见绿茶时内心的神兽奔腾了
Copyxxx,[OK]过于沙雕，告辞
条颜条语,在哪里看呀？有点种草了！
海纸啊,哇，关注才一个月怎么感觉粉丝变多了好多，没太注意之前有多少就感觉变多了
两只猫咪在睡觉,你讲了这个！！！！
fxr26,片片，看的时候好歹把人名打对，我一直觉得你的视频质量极高，今天这期好多你认为的不足剧情都有解释，这样会误导一些人先入为主的[大理寺日志_雷到]
我是怪异君,我安逸了
bili37797496300,女尊男卑沙雕剧，如果是男生就算能被沙雕吸引，也难免会被里面的地位感到不适吧
金木水壶壶,你币有了
孤独的数字7,"女尊我推荐一个漫画，《女帝的后宫》超好看(｡･ω･｡)ﾉ♡。
女主也是三公主，是女总裁穿越的，里面就是男人有守宫砂，那个女尊男卑的世界系统很完善，女主也一点都不恋爱脑，非常有主见，甚至主线剧情是争皇位，画风还好看，强烈推荐[热词系列_吹爆]"
刺卿卿,这还能叫恰饭？你看啥不叫恰饭？
养了一只gou,又是恰饭投稿……………………
白秋晨不会打游戏,小意温柔~
柯基二十二号,那个跟陈芊芊作对的女配恨陈芊芊不止是因为裴恒喜欢陈芊芊，还因为她和陈楚楚好，她觉得陈芊芊不学无术，但是前期陈楚楚又很疼爱芊芊，女配说芊芊不好楚楚还帮着芊芊说话，不是说因为女主遭人恨是男人都爱我，也有她是城主最小最疼爱的女儿，她在城里嚣张跋扈还让所有人叫她三公主，可能这种剧男性不会很爱看，但是作为解说的话还是希望片片能看的更仔细一点[笑哭]
彼岸炽红莲,唉突然想看了。
19237599748_bili,每天那么低产
我是一只小年,我寻思着给老公戴绿帽不就是在给男人送炮吗？？？
青松白桦,就是披着女主光环的所谓女配
高高的树上看星星,[热词系列_爱了爱了]
宅2男,这个剧千万别带脑子看，乐呵乐呵就完事了，细想就是和自己过不去，看完前几集如果受不了果断弃。
Kim_8,可能是年纪大了，看了几集，没啥感觉，现在对甜宠剧无感
布衣呀菜多放辣椒,老家花垣[doge]
尧不尽,还行吧，其实我觉得晋江的很多小说都是这种套路
Aslan爱南瓜,超好看！
真白雨,片片应该没有认真看剧吧，你说的很多bug其实剧里都有解释的，比如守宫砂，男主在新婚之夜也被要求点守宫砂，而且还要学习男德233333333
Tennesseewhisky,我看这剧就是为了看这里面女演员的
Aslan爱南瓜,终于来啦
什么西皮都能吃,写稿小弟是谁，bug都不是bug，剧中有解释。答应我，辞了他，选我吧，我跟得上2倍速看剧[doge]
Raine-l,这个up主不用睡觉的吗？？你这快日更了
同志来口大伊万,没有恰饭，白嫖了[微笑]
向子声,双厨狂喜[打call]
是付飞飞啊,强力推荐，超级下饭！
-三更何求梅子酒-,真的太上头了！！！呜呜呜呜呜呜丁禹兮那个小眼神太戳人了！又是骗我去谈恋爱的一天呜呜呜呜呜（我们国产古装沙雕轻喜剧真的是个很棒的题材！还有之前的宋大志，真的，别再拍尴尬玛丽苏了，沙雕轻喜剧它不香吗
hahshakl,球球大家真的看看原版吧，真的下饭笑到头掉[笑哭]
贺月生,我不喜欢这个剧，感觉赵露思演的剧，大多数都是这样的，很甜很沙雕，但是就是所有男人都爱她，所有女人都讨厌她，我就真的受不了这太玛丽苏了。
品烟火清凉,死神来了5[doge]
姨娘娘卡,老丁头赢了？！！！[热词系列_知识增加]
莳玖永远爱啵酱,虽然大片不是你的，但是小片片是我的啊[doge]
卖火箭的星星,这个在小说这么常见的套路，怎么拍成电视剧就这么多人舔
卜比啵,芊芊身边那个小厮说话有沈腾内味儿了[doge]
风起在你的四月,我超喜欢这部剧，上头哈哈哈哈
正义的悲鸣,这应该是女性向的片子，感觉还是那种套路
佳爷带刀不能飘,你家守宫砂是日抛的啊[tv_斜眼笑]
oO随波猪流Oo,新电脑就是好用哈[doge]
kunnao,如果真是这样，那女国能打得过男国吗？感觉分分钟被灭。
Ghostbai,天哪，我最喜欢的up讲了我最喜欢的剧哈哈哈哈哈哈哈哈哈
蕾梅黛丝丽贝卡,这部剧还是女的生孩子啊[喜极而泣]哪来的男人生育机器这一说[妙啊]
blooooow,种草了种草了
暴走的你爹,女人不会来月事么？打仗到时候万一来了怎么办
我是英俊啊zz,个人认为，目前看到了第十集，女主还是把这当成了她所创造出来的剧本。她保男主救男主刷他好感是为了让自己活下去，因为她觉得只有剧情走到大结局她才能回到真实的世界，所以男主不能死太早。并且知道男主是大boss，一开始男主各种想杀她，所以她只能对男主好让自己不死。她现在还没发现自己喜欢男主，还在撮合男主和陈楚楚（剧本女主），也是想要剧本走到她写的大结局。（到目前为止）她最终的目的都是让自己回到现实世界而已。
kwsspx,“”你这个废物”古代人终于知道生男生女是老公决定的啦[喜极而泣]
莲水1234,"晋江虽然有众多男女逆转网文，但实现影视化的少之又少，逆转正剧更是没有！而日本早就有讲男女逆转的电视剧、电影了！根据吉永史漫画《大奥》改编的电视剧《大奥 诞生》、电影《大奥  永远》、《大奥 女将军与她的后宫三千美男》，将历史上幕府男将军与大奥美女转换成女将军和大奥美男，剧情、演员、服化道、BGM都是正剧范。放个众将军出场片段感受一下BV1Kb411q74c
国内什么时候也能拍一部像样的男女逆转后宫正剧！绝对爆！

PS.男女逆转《大奥》更推荐看漫画，毕竟更详细，还有不能上映的情节。"
佳人笑靥如花,恶毒女配逆风翻盘？怎么觉得和最近某部新番里的猴子一样[doge][doge][doge]
你的头号黑粉,转生成为了只有破除.....不好意思走错了
蘑菇车开蘑菇人,片片怎么好几个地方都说错了，是跳着看的剧吗
不问几许,火了真的火了！
有点小可爱yu,的确下饭局，不要带脑子看就能get到笑点
Magiclgw,热乎的
现世蛊王,某日漫粉能别ky了吗？真的很冒犯啊[疑惑]转生即不如晋江女频传女配来得早，其他内容也和这个电视剧没有关系。其他有类似剧情的全都没有在刷，只有这部日漫，满世界像像像。[疑惑]
不辞洛,这部剧还挺好看的
快乐的小熊软糖ovo,only一个沙雕甜剧 不必上纲上线
白川渚桜,这是大概讲到第几集的剧情了，我想接着后面补[妙啊]。
居一龙今天爱我了吗,片片是不是跳着看的，后面的问题剧里全部有解释呀！ 就离谱
天穹守望者无敌子,这怎么这么卡呢，其他视频都没问题(=・ω・=)
我乃一颗大果子,我赌两个硬币，解说这部剧是嫂子推荐的[doge]
本本麻麻爱你,这。。。后面几个不算缺点啊
全网第一黄冠亨女友粉,晋江常见常见，我也看晋江但是没人拍啊，这是原创剧本，电视剧和小说一样吗，要不陈芊芊能火吗，感谢up主解说陈芊芊，来自剧粉的感谢
十分崩溃,这部剧太好笑，把男女互换让人感受性别不平等，编剧和演员都妙翻了！
侯小气,我家住在花垣县，感觉很慌[笑][笑]
bili_70840237389,片片肯定没看这剧，或者是快进看的吧
zlitxy,原来女人喜欢这种“男人”，看来我是没戏了
姜师傅不huo奶茶,真的很上头了这剧，熬夜刷完了十集，被男主可耐死了
啪上火爆老番茄,应该是恰饭了对吧[妙啊]
似晚不挽,最近片片为啥高产成这样了[思考]
ruaruaa-,真滴好好看我上瘾了
我妻灰二,看这剧也就图一乐，本质上还是大男主剧[doge](狗头保命)
全网第一黄冠亨女友粉,上头，强推大家去看它
核苷酸好多圈,你也太肝了
Markphy,转生成为了只有乙女游戏破灭Flag的邪恶三小姐 [吃瓜]
抽奖老分母人,最近看了好多人安利
Kaubi凯哔,死神来了呢？？？
佐条利人,我吃饭跟抽签儿似的[doge]
甜酒镇烊村,终于见到古装电视剧里吃巧克力豆嚼一嚼了
bili_70840237389,今晚更新，[鼓掌]
一个年轻的老绅士,这种剧只能看解说，自己看很没意思，解说就很欢乐了
彼岸花盛开在夏,封面好好看 想求一个封面[doge]
三十度的沸水,我在想这个跟新番恶意大小姐不是一个背景吗？
现世蛊王,u1s1说像转生恶役真的非常不礼貌，你要说这是女频以前玩烂的套路就算了，女频都已经快不屑于玩的套路搁在某些人口中就像日漫呗？真万物起源[疑惑]
小澜孩mmo,自我攻略第二人（第一是严峫[doge]）
楼上喵只顾吃不理我,片片提的这几个缺点我❓
Dddlike_,希望片片解说香蜜！
葵子汐汐,刚看完，哈哈，上头
金泰亨请你用力,死神来了第五部呢
金泰亨请你用力,咦。
这世界的平均,不许你说这部剧不好，我可是连刷到凌晨五点半！！！
Von_Nikolaus,不管晋江还是起点女频 这套路都出现了很多年了啊 还是网文圈子太小了[捂眼]
咸鱼本咸深夜酱,"我熬夜看啊！！真的好看！
一天不看就抓心挠肝[妙啊][doge]"
一枚奇趣蛋,好看！今晚更新！
YMCY,这部剧蛮有意思的，前面几集笑点比较集中，全程哈哈哈，忍不住开会员看了后面几集，太欢乐了，是一部不用动脑子看的反套路剧
bili_104487169,这能看下去？
来给up撒币了,"您好，您的霉运已清理99%，请点左下角清理最后1%
━━━━━━━━━━━
▉▉▉▉▉▉▉▉▉▉▉ 99%[doge]"
栖迟缓归本人,我看了
日暮途远故倒行逆施,死神不见了吗
米鸽榛子,全剧最高笑点：她还对我，小意温柔～哈哈哈哈哈哈哈哈
不良男子,猛男撒娇
helloLateNight,有个宋小宝换脸版...再看这视频，自动脑补成宋小宝[笑哭]
不觉灬丿,死神来了可比这个甜多了[doge][doge][doge]
凸起大魔王,讲道理。这剧情像最近流行我穿越到异世界当恶役公主的漫画
丿南街浊酒,up主云了？读别人的稿子？
hehehehehe歌,气冷抖，南拳出击。
hehehehehe歌,南拳出击。(ﾉ ○ Д ○)ﾉ
現實逃避森,开心片片说了我最近在看的这部戏，这剧就是走搞笑甜宠风，因为是穿书还特别有想看的小说被拍成剧的那味儿。的确有很多小bug，不过大家看个开心就完事。但是片片后面吐槽的有几个bug说实话有点不合理，比如说男主因为心疾活不过二十岁但为什么能够屠城呢？因为在原剧本里他和原女主相爱然后骗取了龙骨活了下来才屠城的
262舒克,高产似那个啥[doge]注意身体，别肝太猛~
O_Ql,悄悄推荐被剧名耽误―我的刺猬女孩被
呆瓜小黎,老子追了！[奋斗]
海都雾语,第四爱
是七司不配,后面吐槽有很多都是错的……片片是不是最为直男没有太理解这部剧啊（手动狗头
阳光她静悄悄,片片，死神系列是不该完结了[doge]
热心群众老纪,[吃瓜]穿越成恶毒女配，这不是B站这个4月新番就有的操作吗。突然扎堆出现也是有缘分啊，改天看看[吃瓜]
真实iya,怎么一结婚你就变了
外国一小哥,[热词系列_爱了爱了]
西红柿爱西四,母猪都没你这么能产[doge]
赵小明同学仔,请务必冲我来
弦上的舞_93,我才不要和你做朋友呢 也超好看
我TM朵惺惺猩,今天没小白了，爷清洁[doge]
兔叽星球o,你家守宫砂是日抛的啊[doge]
Cherrycycycy,一个在演社畜生存剧，一个在演恋爱偶像剧[doge]
玉清源氏,想起觉哥去的那个什么花城了
貓娘娘参上,哈哈哈，片片也没能逃过啊
兔叽星球o,这种搞笑甜宠剧大家不带脑子去看就好，笑就完了[tv_目瞪口呆]
甜酒我可,"&#34;俗话说得好，强扭的瓜不甜&#34;
&#34;甜不甜的啃一口不就知道了，用得着你说?&#34;
&#34;这会儿点什么守宫砂呀？这会儿点了，洞了房之后还能剩下什么啊，你家守宫砂日抛的呀？&#34;
&#34;少君，你想开一点嘛，这孩子虽然不是你的，可媳妇是你的呀&#34;
露丝演的女主脑回路都很清奇哈哈哈"
菜菜名正言顺的对象,啊又更了这个？
脑浆炸裂的鱼,都没让男人生孩子算哪门子的女尊[嫌弃]
大海啊你都是盐,[妙啊]b漫有个漫画《女帝的后宫》也是女尊男卑的设定，带感带感
吾王的恶灵,合着某些人 看东西 不带脑子 还指责带脑子看的人
抹茶奶绿多加冰,其实剧里的bug可以用一个设定全部解释。编剧陈小芊就是个七流编剧，所以一开场就被演员吐槽剧本设定不符合逻辑
_我是太上皇,蹲死神来了5[doge]
里脊肉饼饼哈哈,我觉得赵露思演的沙雕剧都挺搞笑的[笑哭]
我琦美如画,能做一期 英国黑帮吗
月明子木,这种穿书甚至穿自己写的书，晋江之类女频网站早玩烂了类似起点玄幻爽文一样，别说什么和某某一样，只是可能最近才出圈被大众知道，所以别一直刷了，看就完事了。[笑哭][笑哭]
yayakong,看标题，还以为在产床上痛苦挣扎，难产肠穿肚烂的性别是男性呢。没有子宫的群体硬偷“生育”功能[偷笑]
世语_十阡,男主是谁演的呀？
杭粥大米,转身成为了只有收男后宫才能破灭FLAG的邪恶三公主[doge]
bili_55808108840,事实就是这样的，女人就是这样一个角色
人之初性本浪,片片高产日更，👴❤️了
小鸟不打伞,为啥我看的有点点生气，感觉陈芊芊做的有事情太不考虑她妈妈还有她姐姐了
樱桃味食用油,无掐饭 爷青结
黑糖梵蒂乾,"感觉这期略敷衍……
先不说把大公主的名字打错念错，人家叫陈沅沅行吧……
然后剧情线解说的略乱，全程基本放片段节选
其次，裴恒能当老师是因为他去世的妈很厉害，这个是破例，是意外，是特许，剧里面也有解释，城主旁边的那个大臣桑奇，其实就是个小厮定位，每个郡主身边都有这么一个安排
然后男主的心疾，先没说是先天性心脏病，我不懂不知道怎么断定，但是这个是能被龙骨治好的，杀了林七是在原来的剧情线里面的，也没有提到是病好前还是好之后杀得，目前片片的说法有点引导是病好之前杀得，感觉不太严谨
最后那个花美男，娘娘的那个【实在不好意思记不得名字了】，感情线不是跟女主，而是跟大公主陈沅沅，目前的片段只是因为原来的陈芊芊经常去教坊司看他听他弹琴，类似于青楼里面头牌跟客户
这个片子确实有很多逻辑上说不通的地方，但是片片这里讲的感觉略微有些偏差，希望还是好好看了改一改吧……
以及，传闻里的陈芊芊入股不亏！编剧亲自认证虐不过两集，适合不带脑子看，纯沙雕甜宠剧，强力推荐！！！"
毕竟六个币,啊啊啊啊啊啊啊我的最爱!
每晚都让牙疼疼醒,你家守宫砂日抛的呀[OK]
巴啦啦小魔仙王二狗,没仔细看剧吧……我看了剪辑有些不对啊
果月鸣,突然想拿来下饭！
月下刺猹的少女,我听说后面会虐就有点不敢看了 淦！
清风朗月笑红尘,设定真的挺不错，可惜被写成了无脑玛丽苏傻白甜，崩了，本来可以更有深度的，唉。要是芊芊搞甜宠，楚楚成城主搞女尊，多好。
猕猴桃真好吃i,今天刚追完你就出解说了[呆]这剧真的好看，还有一部亲爱的义岐君也好看[尴尬]
那次季候风吹得那样空,八百年不追剧的我，偶然在抖音刷到了，真的超甜！超沙雕！俺可喜欢哩！！
star雨,甜宠沙雕还有点无脑，我反正看得挺爽哈哈哈
贤愚非鱼,这部剧属实把我雷到了，不推荐大家看，如果硬要看的话，建议别带脑子，丢掉常识，当个乐子就好
水蓝lanie,你家少主连生孩子都帮不上忙，就不要挑三拣四了[偷笑]
宇智波冷冰心,超级喜欢传闻中的陈芊芊，超级喜欢女主角赵露思么么哒
bili_62958822548,片片你都开始将网剧了[doge]，还不赶紧了解一下一人之下[doge]
小秦Qin要努力,我觉得很好看，很搞笑
贤愚非鱼,终于等到了，这不沙雕脑残剧的吐槽！
贼会嘤嘤嘤的嘤嘤怪,跟我看过的一个漫画设定好像哦，忘了叫啥名了，只不过女主不是穿越的而已
兔叽星球o,搞笑是真的搞笑，沙雕也是真的沙雕
nanaaaai,没必要太带脑子看，快乐就行了，剧里所有的线其实挺合理的，别想的太深度了
Eavan大兄dei,up主看剧不仔细啊 裴恒是因为母亲的缘故才能成为当官的[思考]
兔叽星球o,哈哈哈哈哈哈哈哈哈哈哈哈哈真的入坑不亏！！！我已经很久没有不开倍速看国产剧了！！！强烈推荐！
鲸鱼的小虎牙,赵露思好绝啊[打call]
TSG世界,[热词系列_爱了爱了]
乙丙丙号观察员,[热词系列_爱了爱了][热词系列_爱了爱了][热词系列_爱了爱了]
允浩萌萌哒,一个晚上补了十集，就是特搞笑的沙雕甜剧，要真纠漏洞肯定有很多，但是不较真看个乐完全ok。
我洗头了,其实苏沐那一挂的挺戳我的，温柔耐心注意细节，而且暂时没发现什么做作的隐藏人设，就算有，白切黑也很带感啊
兔叽星球o,绿箭真的笑死我了
38206517333_bili,看的乐开花，好欢乐
兔叽星球o,刚开始觉得男主一般般，看着看着就真香了[doge]！男主真帅！
足下妖舟,[喜欢][哦呼][点赞][抠鼻]
偶素小胖纸,死神来了呢
零碎记忆007,太磕了，出不来了[doge]
兔叽星球o,"欢迎大家观看
《香蕉的恋爱记》
《橙子的保命记》
《苹果的事业记》"
白帝-边境狮子,有病和战斗力强不冲突啊[doge]，你看橘右京打人归打人，打完了吐血[doge]
你真的太过分了,这引起了好久不看电视剧的我的注意[doge]
霜汐暮雨,"动漫版的有《转生成只有破灭flag的乙女游戏反派》
真小说有《转生成潘金莲该怎么破》"
十八岁的世贤哥哥,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
Chole小唐菜,史上第一个靠想象自我攻略的男人[妙啊]
红烧肉炒饭,"裴恒能教官学是因为他母亲是前司军，家里是名门望族，本人从小就是小天才，还是受宠三公主的未婚夫。就算是这样，在剧里教学的时候还是被歧视了。
        城主旁边受宠的“大臣”是男的，因为这个“大臣”关系有点暧昧，或者说，可以理解为男尊皇帝旁边受宠的女官。
        守宫砂没办法洗，只能当做是个不太聪明的剧情推动工具。而且，男主是男尊城的少城主，新婚之夜也被强迫点了守宫砂。
        男主的心脏病在16岁发现，当时就已经习武多年，所以剧中一打架他就半路歇菜娇娇弱弱。二郡主的侍卫林七被秒杀是在他得到龙骨治好病之后。
        片片最近的解说错误有点太多了，希望能改进。"
好吃的南瓜饼呀,少君杀林七那里是原剧本里心疾治好攻城里的
三叶草__bling,这不就是那个轻轻碰一下手肘都能痛得不能动的女演员吗
了犹_豫了一下,入坑不亏
bbnmko,看到片片的这个视频，瞬间心疼起另一个小up[笑哭]
裸奔的胡萝卜片,这个真太好看了 太好看了 太好看了
是小朋友啦帅,您肝没事吧[doge]
狂吠如丧犬的wlf,对南拳女拳都有讨论 挺好的
格笑奈果,我最近特别喜欢的穿书题材小说[热词系列_妙啊]
弥毓祝叽叽生日快乐,强扭的瓜甜不甜尝了才知道&lt;(｀^´)&gt;
蓝天上的两根电压线,呦呦呦，属女二最惨
人妻丘丘,要是我当年念书有像片片肝片那样，现在也不至于在田里被蚊子咬
heykrisyeol,一天说恰饭的真的很烦 不要片片发个什么都说恰饭 有些是真的好看 能不能在说恰饭之前自己去看看
amber每天都在重新做人,啊，后面吐槽的好多是错的啊hh，一看就是没仔细看qaq
whatlxy,没得看头。
秋风灬稻香,乙女？？？？
蜡莫斯,emmmm虽然一直很喜欢片片，但通过这次解说这个我已经看过的剧就知道电影解说还是有一定主观性的，建议大家自行观赏，剧挺好看的挺欢乐的
是七司不配,这个剧真的好好看的！！！！一定要看！！！
要嫁江晚吟,片片，推荐幸福触手可及[doge]虽然狗血，但是挺上头的[doge]
Bili_477920414,emm
撒巴呦,其实这部剧不适合下饭看，太太太容易笑喷了
美腻的七饺,在哪看啊？我想去看了[喜极而泣][喜极而泣]
吃红提的史迪奇,这部剧霸屏啊，好多up都在说
黑子凉太,片片说的缺点其实剧里有解释的
wesker4486,封面也太好看了
仙柚Yuzuru,吐槽到位[OK]
护花史者,赵思露跟角色适配度挺高的，我喜欢她
有趣呆撒,真的好看不好看现场砍头[大笑]
黑咔李,咱们家的矿咋了？？？！！
祖安娘,太tm搞笑了 i了
林泽郁,"你们有没有发现片片最近恐怖片更的很少。。。万一片片变了都去更言情片怎么办啊
千人血书《唐人街探案3》（1/1000）[热词系列_高产]"
恶人客,热乎的
这碗粥MAX,里面只有男主和男二喜欢女主啊，哪有所有男生都喜欢我啊[笑哭]女主对他们也是很好啊，我觉得男主男二喜欢上她挺正常的。
尼古拉斯1小明,真下饭
硫原子sr,守宫砂的确是日抛的[热词系列_知识增加]
